pos;shape;value;landmark
pos1;1;1.9797739889857056;1
pos2;1;1.8425411329576682;1
pos1;1;1.5132984427952219;2
pos2;1;1.6950776593032872;2
pos1;1;0.9246041497113389;3
pos2;1;1.3431628032550305;3
pos1;1;0.28469632968241815;4
pos2;1;0.8292426901624464;4
pos1;1;-0.3292426901624461;5
pos2;1;0.21530367031758224;5
pos1;1;-0.84316280325503;6
pos2;1;-0.4246041497113379;6
pos1;1;-1.1950776593032875;7
pos2;1;-1.0132984427952214;7
pos1;1;-1.3425411329576682;8
pos2;1;-1.479773988985705;8
pos1;1;-1.2677669529663689;9
pos2;1;-1.7677669529663687;9
pos1;1;-0.9797739889857056;10
pos2;1;-1.8425411329576682;10
pos1;1;-0.5132984427952221;11
pos2;1;-1.6950776593032875;11
pos1;1;0.07539585028866053;12
pos2;1;-1.343162803255031;12
pos1;1;0.715303670317582;13
pos2;1;-0.8292426901624463;13
pos1;1;1.3292426901624457;14
pos2;1;-0.2153036703175829;14
pos1;1;1.8431628032550305;15
pos2;1;0.42460414971133864;15
pos1;1;2.195077659303287;16
pos2;1;1.0132984427952212;16
pos1;1;2.3425411329576677;17
pos2;1;1.4797739889857042;17
pos1;1;2.267766952966369;18
pos2;1;1.7677669529663684;18
