pos;shape;value;landmark
pos1;1;2.124347378422451;1
pos2;1;0.10148186645175498;1
pos1;1;1.7167590963549613;2
pos2;1;0.7017779775887265;2
pos1;1;0.7473520093793368;3
pos2;1;1.1397292838892923;3
pos1;1;-0.47710442957196963;4
pos2;1;1.2058733764296796;4
pos1;1;-1.536319718055363;5
pos2;1;0.8953861358987808;5
pos1;1;-1.9759548856074591;6
pos2;1;0.30025012512912597;6
pos1;1;-1.6033423147617;7
pos2;1;-0.2647243230583224;7
pos1;1;-0.6195394500932877;8
pos2;1;-0.6758519718383225;8
pos1;1;0.6744174520812699;9
pos2;1;-0.7748196686516089;9
pos1;1;1.7132134297850197;10
pos2;1;-0.45971429024613064;10
pos1;2;1.7937265246341134;1
pos2;2;0.02524459359299127;1
pos1;2;1.4452158592939275;2
pos2;2;0.5894635082531186;2
pos1;2;0.4933248988928656;3
pos2;2;0.9146989327505131;3
pos1;2;-0.7660491123203199;4
pos2;2;0.8973164365780276;4
pos1;2;-1.7989393654428214;5
pos2;2;0.5094276892265924;5
pos1;2;-2.218517662062483;6
pos2;2;-0.09436731651151943;6
pos1;2;-1.8523043470630802;7
pos2;2;-0.6905926898053827;7
pos1;2;-0.8527449334448951;8
pos2;2;-1.0455748633351862;8
pos1;2;0.40552583586341306;9
pos2;2;-0.9836814809143776;9
pos1;2;1.3991767129156363;10
pos2;2;-0.5718253005188076;10
pos1;3;2.1171851216215085;1
pos2;3;0.22811432036248333;1
pos1;3;1.728571361612167;2
pos2;3;0.8507755327566024;2
pos1;3;0.5700188899102004;3
pos2;3;1.2968962966705482;3
pos1;3;-0.8277483559554385;4
pos2;3;1.4139450801333409;4
pos1;3;-1.9137990957384505;5
pos2;3;1.083362317759881;5
pos1;3;-2.30753910191264;6
pos2;3;0.4855260899865057;6
pos1;3;-1.915745276394009;7
pos2;3;-0.09998216492927708;7
pos1;3;-0.874334983891662;8
pos2;3;-0.5123904134373711;8
pos1;3;0.5161934350523194;9
pos2;3;-0.6612833900206079;9
pos1;3;1.6827441242171464;10
pos2;3;-0.3466472545134617;10
pos1;4;1.9280949311128839;1
pos2;4;-0.10813638411081597;1
pos1;4;1.5550827052535225;2
pos2;4;0.48107318379400754;2
pos1;4;0.6119989725933555;3
pos2;4;0.9220005100632483;3
pos1;4;-0.504339959172025;4
pos2;4;1.0125508803492416;4
pos1;4;-1.4225271749835862;5
pos2;4;0.6573998139316758;5
pos1;4;-1.7941685232934323;6
pos2;4;0.06230230441137059;6
pos1;4;-1.435128322438014;7
pos2;4;-0.5007122727567054;7
pos1;4;-0.5229229134507634;8
pos2;4;-0.84607902700033;8
pos1;4;0.6354595699417958;9
pos2;4;-0.9175247135781209;9
pos1;4;1.5661950124078166;10
pos2;4;-0.6370870357824463;10
pos1;5;1.970341243505408;1
pos2;5;0.07309527442944665;1
pos1;5;1.6079002430233407;2
pos2;5;0.6546383110725925;2
pos1;5;0.6697410296664709;3
pos2;5;0.9952346418517191;3
pos1;5;-0.46475408568710525;4
pos2;5;1.0391282865699634;4
pos1;5;-1.4912593089412907;5
pos2;5;0.7557873855285662;5
pos1;5;-1.8547108066551543;6
pos2;5;0.1785643642756885;6
pos1;5;-1.5069330173990312;7
pos2;5;-0.3776041355878508;7
pos1;5;-0.48000075491045796;8
pos2;5;-0.7591506395706031;8
pos1;5;0.7159980150324929;9
pos2;5;-0.8307431667949058;9
pos1;5;1.6529596234718424;10
pos2;5;-0.5031229332407062;10
pos1;6;2.0282774172722884;1
pos2;6;-0.151374645880885;1
pos1;6;1.6307592138477456;2
pos2;6;0.4609563358551153;2
pos1;6;0.5339928338628326;3
pos2;6;0.9276348367100917;3
pos1;6;-0.8557680788928224;4
pos2;6;1.061042270677986;4
pos1;6;-1.9278749906511974;5
pos2;6;0.749130081230112;5
pos1;6;-2.317819135471407;6
pos2;6;0.17277733662281217;6
pos1;6;-1.9379396237860236;7
pos2;6;-0.4167072434837448;7
pos1;6;-0.897830315514977;8
pos2;6;-0.834524751605079;8
pos1;6;0.46298618140265646;9
pos2;6;-0.9548445958184544;9
pos1;6;1.5983936249632384;10
pos2;6;-0.7071036702805055;10
pos1;7;1.9441946977038866;1
pos2;7;0.1551196769634755;1
pos1;7;1.5615954667840537;2
pos2;7;0.7326312360260773;2
pos1;7;0.5753065226280495;3
pos2;7;1.0657502229576556;3
pos1;7;-0.6638104872351328;4
pos2;7;0.9588312585226183;4
pos1;7;-1.7375705577883547;5
pos2;7;0.5337700424488413;5
pos1;7;-2.11975594186438;6
pos2;7;-0.07627493235201795;6
pos1;7;-1.6887650681591648;7
pos2;7;-0.6034862277086276;7
pos1;7;-0.6050605320616208;8
pos2;7;-0.8884297612657457;8
pos1;7;0.632093668349878;9
pos2;7;-0.7758135739938051;9
pos1;7;1.598581411137288;10
pos2;7;-0.4243241392160564;10
pos1;8;1.8922358151800203;1
pos2;8;0.15719073194154856;1
pos1;8;1.4919497955558725;2
pos2;8;0.7103910985551645;2
pos1;8;0.5178687017729681;3
pos2;8;1.0114695590848901;3
pos1;8;-0.6718930968741252;4
pos2;8;0.9668777163764571;4
pos1;8;-1.6412635102489235;5
pos2;8;0.5881674374804566;5
pos1;8;-2.0111934625064203;6
pos2;8;0.002915151393457273;6
pos1;8;-1.6536449461403362;7
pos2;8;-0.5425896762246623;7
pos1;8;-0.677832717355968;8
pos2;8;-0.8108289660033082;8
pos1;8;0.5397910973265054;9
pos2;8;-0.7384180103030569;9
pos1;8;1.5134299657532495;10
pos2;8;-0.40220188897598286;10
