pos;shape;value;landmark
pos1;1;1.6516541191499587;1
pos2;1;0.4662632153371689;1
pos1;1;1.192095757220145;2
pos2;1;0.8170038643628791;2
pos1;1;0.5063565610750071;3
pos2;1;0.9750073215259288;3
pos1;1;-0.2462245467765334;4
pos2;1;0.9868506780126968;4
pos1;1;-1.0027527611132927;5
pos2;1;0.8183591601946172;5
pos1;1;-1.61766920012519;6
pos2;1;0.49738878459758495;6
pos1;1;-1.9642960435957728;7
pos2;1;0.06822238521858932;7
pos1;1;-1.9873688727900236;8
pos2;1;-0.35172615273067104;8
pos1;1;-1.6932081066791116;9
pos2;1;-0.7633723191255883;9
pos1;1;-1.1261270151390066;10
pos2;1;-1.0546001286999052;10
pos1;1;-0.3684638938012603;11
pos2;1;-1.1463681073374847;11
pos1;1;0.44455507845832837;12
pos2;1;-1.0688346174433745;12
pos1;1;1.1335586620151639;13
pos2;1;-0.7314883480390517;13
pos1;1;1.6396726003369313;14
pos2;1;-0.40946109487387494;14
pos1;1;1.8164198255200998;15
pos2;1;0.03378932952331838;15
pos1;2;1.9548230593003446;1
pos2;2;0.11556523557060534;1
pos1;2;1.4387278429716672;2
pos2;2;0.4734704438773395;2
pos1;2;0.6391289476191638;3
pos2;2;0.7541001426536597;3
pos1;2;-0.2048054939879849;4
pos2;2;0.8475615697244153;4
pos1;2;-1.0076001958758383;5
pos2;2;0.7431227712114372;5
pos1;2;-1.5830142741306708;6
pos2;2;0.45667657139323814;6
pos1;2;-1.9017801562733934;7
pos2;2;0.07050069935585428;7
pos1;2;-1.8774396298046396;8
pos2;2;-0.3260930807562342;8
pos1;2;-1.550522874698595;9
pos2;2;-0.6478379643903662;9
pos1;2;-0.9140739705609123;10
pos2;2;-0.9185902830397903;10
pos1;2;-0.08903793340143443;11
pos2;2;-1.0668542019562033;11
pos1;2;0.7782459320965568;12
pos2;2;-1.0837875312676954;12
pos1;2;1.5379639339085507;13
pos2;2;-0.9853479963331855;13
pos1;2;2.0203055074282674;14
pos2;2;-0.7034661244735437;14
pos1;2;2.1720266357779665;15
pos2;2;-0.3191363539091948;15
pos1;3;2.269451138469126;1
pos2;3;0.5631321800991453;1
pos1;3;1.772400086352868;2
pos2;3;0.9681427676346811;2
pos1;3;0.9362787479759224;3
pos2;3;1.2317509504643587;3
pos1;3;-0.0065421311330730834;4
pos2;3;1.2976277795196764;4
pos1;3;-0.9306402559835074;5
pos2;3;1.1400338349447277;5
pos1;3;-1.5933276588621117;6
pos2;3;0.7676338927101554;6
pos1;3;-1.9407754528427048;7
pos2;3;0.3328077749112416;7
pos1;3;-1.911200174178525;8
pos2;3;-0.12210569256208782;8
pos1;3;-1.5370825190434925;9
pos2;3;-0.5341633813296833;9
pos1;3;-0.8317086870570507;10
pos2;3;-0.8136116071266207;10
pos1;3;0.040704852345970204;11
pos2;3;-0.9242127097684348;11
pos1;3;0.9777797212612919;12
pos2;3;-0.8523989684683225;12
pos1;3;1.7619215848981449;13
pos2;3;-0.6251382156738053;13
pos1;3;2.2814595844733025;14
pos2;3;-0.2869942775317329;14
pos1;3;2.445513142032715;15
pos2;3;0.14196044850414;15
pos1;4;1.9367266676742816;1
pos2;4;0.33665865567246567;1
pos1;4;1.392890708077666;2
