kernel;acc;iter
mala_mom;1;100
mala_mom;0;101
mala_mom;1;102
mala_mom;1;103
mala_mom;0;104
mala_mom;1;105
mala_mom;1;106
mala_mom;1;107
mala_mom;1;108
mala_mom;1;109
mala_mom;1;110
mala_mom;0;111
mala_mom;0;112
mala_mom;0;113
mala_mom;0;114
mala_mom;0;115
mala_mom;0;116
mala_mom;0;117
mala_mom;0;118
mala_mom;0;119
mala_mom;0;120
mala_mom;0;121
mala_mom;1;122
mala_mom;0;123
mala_mom;0;124
mala_mom;0;125
mala_mom;0;126
mala_mom;0;127
mala_mom;0;128
mala_mom;0;129
mala_mom;0;130
mala_mom;0;131
mala_mom;0;132
mala_mom;0;133
mala_mom;0;134
mala_mom;0;135
mala_mom;0;136
mala_mom;0;137
mala_mom;0;138
mala_mom;0;139
mala_mom;0;140
mala_mom;0;141
mala_mom;0;142
mala_mom;0;143
mala_mom;0;144
mala_mom;0;145
mala_mom;0;146
mala_mom;1;147
mala_mom;1;148
mala_mom;0;149
mala_mom;0;150
mala_mom;0;151
mala_mom;0;152
mala_mom;0;153
mala_mom;1;154
mala_mom;0;155
mala_mom;1;156
mala_mom;1;157
mala_mom;1;158
mala_mom;1;159
mala_mom;1;160
mala_mom;1;161
mala_mom;1;162
mala_mom;1;163
mala_mom;1;164
mala_mom;0;165
mala_mom;1;166
mala_mom;1;167
mala_mom;0;168
mala_mom;1;169
mala_mom;1;170
mala_mom;1;171
mala_mom;1;172
mala_mom;1;173
mala_mom;1;174
mala_mom;1;175
mala_mom;1;176
mala_mom;1;177
mala_mom;1;178
mala_mom;0;179
mala_mom;1;180
mala_mom;0;181
mala_mom;1;182
mala_mom;1;183
mala_mom;1;184
mala_mom;0;185
mala_mom;0;186
mala_mom;0;187
mala_mom;1;188
mala_mom;1;189
mala_mom;1;190
mala_mom;1;191
mala_mom;1;192
mala_mom;1;193
mala_mom;1;194
mala_mom;0;195
mala_mom;0;196
mala_mom;1;197
mala_mom;1;198
mala_mom;1;199
mala_mom;0;200
pCN;0;1
pCN;0;2
pCN;0;3
pCN;0;4
pCN;0;5
pCN;0;6
pCN;1;7
pCN;1;8
pCN;0;9
pCN;0;10
pCN;1;11
pCN;1;12
pCN;1;13
pCN;1;14
pCN;0;15
pCN;0;16
pCN;0;17
pCN;0;18
pCN;1;19
pCN;0;20
pCN;0;21
pCN;1;22
pCN;0;23
pCN;0;24
pCN;1;25
pCN;0;26
pCN;0;27
pCN;1;28
pCN;1;29
pCN;1;30
pCN;1;31
pCN;1;32
pCN;1;33
pCN;0;34
pCN;1;35
pCN;1;36
pCN;1;37
pCN;1;38
pCN;1;39
pCN;1;40
pCN;1;41
pCN;1;42
pCN;1;43
pCN;1;44
pCN;1;45
pCN;0;46
pCN;0;47
pCN;1;48
pCN;1;49
pCN;1;50
pCN;0;51
pCN;1;52
pCN;0;53
pCN;1;54
pCN;1;55
pCN;0;56
pCN;0;57
pCN;1;58
pCN;0;59
pCN;1;60
pCN;1;61
pCN;1;62
pCN;0;63
pCN;0;64
pCN;1;65
pCN;0;66
pCN;1;67
pCN;1;68
pCN;1;69
pCN;0;70
pCN;1;71
pCN;1;72
pCN;0;73
pCN;1;74
pCN;1;75
pCN;0;76
pCN;1;77
pCN;1;78
pCN;1;79
pCN;1;80
pCN;0;81
pCN;0;82
pCN;0;83
pCN;0;84
pCN;1;85
pCN;0;86
pCN;0;87
pCN;1;88
pCN;1;89
pCN;1;90
pCN;1;91
pCN;0;92
pCN;1;93
pCN;1;94
pCN;0;95
pCN;0;96
pCN;1;97
pCN;0;98
pCN;1;99
pCN;1;100
pCN;1;101
pCN;1;102
pCN;1;103
pCN;1;104
pCN;1;105
pCN;1;106
pCN;0;107
pCN;0;108
pCN;1;109
pCN;1;110
pCN;1;111
pCN;1;112
pCN;0;113
pCN;0;114
pCN;1;115
pCN;0;116
pCN;1;117
pCN;1;118
pCN;1;119
pCN;1;120
pCN;0;121
pCN;1;122
pCN;1;123
pCN;1;124
pCN;1;125
pCN;1;126
pCN;1;127
pCN;1;128
pCN;1;129
pCN;0;130
pCN;1;131
pCN;1;132
pCN;0;133
pCN;1;134
pCN;1;135
pCN;1;136
pCN;1;137
pCN;0;138
pCN;1;139
pCN;1;140
pCN;0;141
pCN;1;142
pCN;1;143
pCN;1;144
pCN;0;145
pCN;1;146
pCN;1;147
pCN;0;148
pCN;1;149
pCN;1;150
pCN;1;151
pCN;0;152
pCN;1;153
pCN;1;154
pCN;0;155
pCN;1;156
pCN;0;157
pCN;0;158
pCN;1;159
pCN;0;160
pCN;1;161
pCN;1;162
pCN;1;163
pCN;0;164
pCN;0;165
pCN;0;166
pCN;0;167
pCN;0;168
pCN;1;169
pCN;1;170
pCN;1;171
pCN;1;172
pCN;1;173
pCN;1;174
pCN;0;175
pCN;0;176
pCN;1;177
pCN;1;178
pCN;0;179
pCN;1;180
pCN;1;181
pCN;1;182
pCN;1;183
pCN;0;184
pCN;0;185
pCN;1;186
pCN;1;187
pCN;1;188
pCN;1;189
pCN;0;190
pCN;0;191
pCN;0;192
pCN;1;193
pCN;1;194
pCN;0;195
pCN;1;196
pCN;0;197
pCN;0;198
pCN;1;199
pCN;1;200
